AC021269.1,ENSG00000254583
APLP1,ENSG00000105290
HMGB1P16,ENSG00000229384
RPS15AP40,ENSG00000233921
AL139240.1,ENSG00000225299
AC079848.1,ENSG00000250012
LRRTM3,ENSG00000198739
LTB,ENSG00000236237
SLC41A3,ENSG00000114544
TIPARP-AS1,ENSG00000243926
AC022017.1,ENSG00000273360
GEMIN7,ENSG00000142252
AL607023.1,ENSG00000277056
RPL7AP51,ENSG00000226448
CTNNA3,ENSG00000183230
USP12P2,ENSG00000224007
AC019226.1,ENSG00000281469
TIPARP,ENSG00000163659
AC078889.1,ENSG00000256072
AC009480.1,ENSG00000223911
ACVR2A,ENSG00000121989
AC078846.1,ENSG00000273329
MAGEE1,ENSG00000198934
TRAPPC13P1,ENSG00000235447
EXOC3L2,ENSG00000283632
AC100771.1,ENSG00000242527
BBS7,ENSG00000138686
ECT2,ENSG00000114346
AC010530.1,ENSG00000270165
RANBP10,ENSG00000141084
PDE4B-AS1,ENSG00000227466
AC239802.1,ENSG00000254913
RPL19P4,ENSG00000226915
TEKT4P3,ENSG00000271435
PPP1R37,ENSG00000104866
AC132479.1,ENSG00000224352
PRAM1,ENSG00000133246
WASH9P,ENSG00000279457
RHPN1,ENSG00000158106
OTULINL,ENSG00000145569
AC087885.1,ENSG00000286233
AC084361.1,ENSG00000257095
AC091812.4,ENSG00000275875
AL590438.1,ENSG00000272235
AC091812.2,ENSG00000273720
AL354743.1,ENSG00000286518
SRRM4,ENSG00000139767
AL354743.2,ENSG00000287828
AL008733.1,ENSG00000226286
AL512383.1,ENSG00000279839
PLA2G2D,ENSG00000117215
AC099342.1,ENSG00000226097
KRT8P23,ENSG00000259565
AC021269.2,ENSG00000255401
INTS11,ENSG00000127054
KIR3DL1,ENSG00000275288
AL162399.1,ENSG00000225545
AC084262.1,ENSG00000260253
AC084262.2,ENSG00000285601
RPL23AP24,ENSG00000236679
SMURF2,ENSG00000108854
WBP1LP7,ENSG00000269732
OR4F29,ENSG00000284733
AC069544.1,ENSG00000272853
RPL36AL,ENSG00000165502
AL732372.1,ENSG00000236601
PSPHP1,ENSG00000226278
RPL23AP65,ENSG00000243964
AL732372.3,ENSG00000250575
CCL15-CCL14,ENSG00000275688
AL732372.2,ENSG00000237094
AC084026.2,ENSG00000253632
AC004130.2,ENSG00000271133
PTH,ENSG00000152266
ITGB8,ENSG00000105855
FABP12P1,ENSG00000216265
AL031056.1,ENSG00000228408
AC124945.1,ENSG00000241257
CCL14,ENSG00000276409
AC123905.1,ENSG00000257265
TRAPPC6A,ENSG00000007255
MAOA,ENSG00000189221
COL4A4,ENSG00000081052
AL031056.2,ENSG00000283608
NKTR,ENSG00000114857
AC092905.1,ENSG00000244561
SETX,ENSG00000107290
AC103809.1,ENSG00000266106
AC084026.1,ENSG00000253182
DNAI2,ENSG00000171595
AL139099.2,ENSG00000258377
MGAT2,ENSG00000168282
EPB41L1,ENSG00000088367
AC084026.3,ENSG00000280147
RPL17P33,ENSG00000243844
AC019226.2,ENSG00000281772
MBD5,ENSG00000204406
CCL15,ENSG00000275718
KIR3DP1,ENSG00000277742
AP006222.2,ENSG00000286448
AP006222.1,ENSG00000228463
KIR2DS4,ENSG00000275938
IGHG4,ENSG00000277016
CEP57,ENSG00000166037
CICP7,ENSG00000233653
TCF15,ENSG00000125878
ZNF296,ENSG00000170684
AC244100.3,ENSG00000275944
AC244100.2,ENSG00000275431
MUC20-OT1,ENSG00000242086
CDV3,ENSG00000091527
HLA-DPA2,ENSG00000236898
COL11A2P1,ENSG00000226513
AC005757.1,ENSG00000267044
AC008799.1,ENSG00000240388
EIF5AP3,ENSG00000267346
AL023495.1,ENSG00000235303
HLA-DPB2,ENSG00000168379
SRXN1,ENSG00000271303
NKPD1,ENSG00000179846
AC008799.2,ENSG00000241059
HLA-DPA3,ENSG00000223447
AL121758.1,ENSG00000270299
GEMIN7-AS1,ENSG00000267348
SCRT2,ENSG00000215397
AC103718.1,ENSG00000285108
MTRF1LP2,ENSG00000224110
PDCL3P7,ENSG00000256777
CEP95,ENSG00000258890
AL590556.1,ENSG00000232037
ZNF414,ENSG00000133250
LDLRAD2,ENSG00000187942
MAU2,ENSG00000129933
GTF2H2,ENSG00000276910
CKM,ENSG00000104879
GSDMC,ENSG00000147697
LINC02649,ENSG00000215244
USP18,ENSG00000184979
LINC02656,ENSG00000212743
HSPG2,ENSG00000142798
SDCBPP1,ENSG00000226705
AC113340.1,ENSG00000232174
AC010627.1,ENSG00000248791
AC015849.14,ENSG00000282498
CCT6P2,ENSG00000250526
RESP18,ENSG00000182698
CCL5,ENSG00000274233
RPS16P9,ENSG00000242675
AGPAT1,ENSG00000235758
AC026748.3,ENSG00000286388
LINC01511,ENSG00000250584
AP000907.1,ENSG00000255286
AP000907.2,ENSG00000255334
DIXDC1,ENSG00000150764
MTCO2P32,ENSG00000248951
AC010285.2,ENSG00000249876
RNF130,ENSG00000113269
AC087645.1,ENSG00000267624
AC010485.1,ENSG00000266985
TXNIP,ENSG00000265972
AP002748.5,ENSG00000256349
RPL21P131,ENSG00000232429
SMC3,ENSG00000108055
SUV39H2,ENSG00000152455
AC233296.1,ENSG00000280870
AL022397.1,ENSG00000287343
SYT14,ENSG00000143469
CHST8,ENSG00000124302
AP002748.3,ENSG00000254596
ZDHHC24,ENSG00000174165
SPRYD7P1,ENSG00000234404
FGF16,ENSG00000196468
COP1P1,ENSG00000266613
THEMIS3P,ENSG00000229442
AKR1B1P6,ENSG00000225212
AP000843.1,ENSG00000279090
KLC3,ENSG00000104892
SMU1P1,ENSG00000237842
KRT8P45,ENSG00000224520
ETV3L,ENSG00000253831
AP002748.4,ENSG00000255517
FAM96AP1,ENSG00000234048
RPS12P5,ENSG00000226216
PRKCQ,ENSG00000065675
AGAP14P,ENSG00000279058
MRPL11,ENSG00000174547
SNX8,ENSG00000106266
GAPDHP72,ENSG00000216624
AD000864.1,ENSG00000280194
HCST,ENSG00000126264
AL627443.3,ENSG00000287824
C6orf47,ENSG00000235360
MCM5,ENSG00000100297
AC084880.4,ENSG00000256884
C6orf47-AS1,ENSG00000235516
AL137003.1,ENSG00000272341
BIRC5,ENSG00000089685
KPNA4,ENSG00000186432
DCLRE1C,ENSG00000152457
AC090371.2,ENSG00000263765
AC090371.1,ENSG00000263450
CCDC28A,ENSG00000024862
PRSS1,ENSG00000274247
CDK3,ENSG00000250506
NKX3-2,ENSG00000109705
AC011511.3,ENSG00000267105
AC011511.5,ENSG00000267607
ICAM1,ENSG00000090339
HMGN2P36,ENSG00000228901
LINC00589,ENSG00000251191
CST9L,ENSG00000101435
AC091868.2,ENSG00000249293
NFKBID,ENSG00000167604
IMMP1LP3,ENSG00000271098
SCFD2,ENSG00000184178
SS18L2,ENSG00000008324
LINC01096,ENSG00000246095
EIF3B,ENSG00000106263
FAM76B,ENSG00000077458
CYCSP22,ENSG00000254358
SH3BGRL,ENSG00000131171
CST9LP2,ENSG00000204658
TEN1,ENSG00000257949
AC090539.2,ENSG00000254392
LINC02022,ENSG00000232746
AC000036.1,ENSG00000225929
STARD7,ENSG00000084090
CST9,ENSG00000173335
DYNC1I2P1,ENSG00000225137
KANK1P1,ENSG00000215589
ACR,ENSG00000100312
AC023154.1,ENSG00000248115
PRSS3P1,ENSG00000282295
PELI3,ENSG00000174516
COL4A3,ENSG00000169031
AC006059.5,ENSG00000287629
AC006059.1,ENSG00000230084
AL121894.2,ENSG00000270001
CST3,ENSG00000101439
GABARAPL1,ENSG00000139112
AL139099.3,ENSG00000258450
DNAAF2,ENSG00000165506
KRT8P12,ENSG00000229320
AL133405.2,ENSG00000287347
AL133405.1,ENSG00000286631
SEC22C,ENSG00000093183
EEF1A1P26,ENSG00000233167
AC006150.1,ENSG00000226323
AL138740.1,ENSG00000287359
STMND1,ENSG00000230873
TEN1-CDK3,ENSG00000261408
ICAM4,ENSG00000105371
DGKB,ENSG00000136267
AC002056.2,ENSG00000254499
AC087289.4,ENSG00000267615
SYNGR1,ENSG00000100321
ERCC2,ENSG00000104884
AC084880.1,ENSG00000213144
HSPB8,ENSG00000152137
EVPL,ENSG00000167880
HMGN5,ENSG00000198157
MRPL4,ENSG00000105364
AC053503.2,ENSG00000232789
ANTXR2,ENSG00000163297
AC007342.1,ENSG00000259926
CCDC28A-AS1,ENSG00000279968
RBL2,ENSG00000103479
AC006027.1,ENSG00000272638
AC084880.3,ENSG00000256609
NOD1,ENSG00000106100
ZNF720,ENSG00000197302
TYROBP,ENSG00000011600
RPS15AP18,ENSG00000242979
AC010285.3,ENSG00000285865
AC010285.1,ENSG00000249412
STARD7-AS1,ENSG00000204685
ZC3H12D,ENSG00000178199
IGHG2,ENSG00000274497
MFF,ENSG00000168958
AC141930.1,ENSG00000228613
AC141930.2,ENSG00000283766
AC108462.1,ENSG00000233553
AC003688.2,ENSG00000262302
KIF19,ENSG00000196169
TPO,ENSG00000115705
AC115676.1,ENSG00000255958
BBS1,ENSG00000174483
CTDNEP1,ENSG00000175826
LINC00963,ENSG00000204054
AL450263.1,ENSG00000228487
AL022326.2,ENSG00000280216
ANGPTL2,ENSG00000136859
LINC02099,ENSG00000253490
ACOX1,ENSG00000161533
CYTH4,ENSG00000100055
PNPLA6,ENSG00000032444
REPS1,ENSG00000135597
AC079341.2,ENSG00000261501
AL121894.3,ENSG00000286117
AC131254.1,ENSG00000248964
AL121894.1,ENSG00000225056
AC131254.3,ENSG00000254086
AC131254.2,ENSG00000253604
AKR1B10P1,ENSG00000213606
RPL21P92,ENSG00000225922
AC002519.1,ENSG00000259810
LRFN3,ENSG00000126243
BOD1L1,ENSG00000038219
FAR1,ENSG00000197601
CCDC115,ENSG00000136710
SDHAP2,ENSG00000215837
MUC20,ENSG00000176945
CD1E,ENSG00000158488
PRSS3P2,ENSG00000282667
AF038458.1,ENSG00000267113
AF038458.3,ENSG00000267786
AF038458.2,ENSG00000267388
SDHAF1,ENSG00000205138
TRMT6,ENSG00000089195
RALGPS1,ENSG00000136828
AL627443.1,ENSG00000231297
AC092746.1,ENSG00000255801
TBXT,ENSG00000164458
AP001793.1,ENSG00000266708
RAB12,ENSG00000206418
MAFG,ENSG00000197063
SPINK1,ENSG00000164266
SMBD1P,ENSG00000283426
FAM230D,ENSG00000187979
RWDD2B,ENSG00000156253
EEF1A1P13,ENSG00000250182
AC010491.1,ENSG00000261360
AL353803.4,ENSG00000261334
AC244230.1,ENSG00000279458
SLC52A3,ENSG00000101276
AL391056.2,ENSG00000286078
AC015849.11,ENSG00000282124
AC244230.2,ENSG00000285402
HNRNPA1P33,ENSG00000213412
NPY4R,ENSG00000204174
AC022973.5,ENSG00000254317
AL031133.1,ENSG00000219553
TAOK2,ENSG00000149930
AC022973.4,ENSG00000254263
AC122713.2,ENSG00000278965
AC022973.2,ENSG00000243402
AC131568.1,ENSG00000287195
AC022973.3,ENSG00000253720
AC122713.1,ENSG00000253480
SIRT7,ENSG00000187531
FAR1-IT1,ENSG00000254791
RPL39P26,ENSG00000240454
LINC02209,ENSG00000253279
AC011352.2,ENSG00000249518
AC007342.7,ENSG00000279722
FAM25BP,ENSG00000273225
AIMP2,ENSG00000106305
AC239618.2,ENSG00000282565
AKTIP,ENSG00000166971
CYRIB,ENSG00000153310
SCGB3A2,ENSG00000164265
ANXA8L1,ENSG00000264230
AC011511.2,ENSG00000266978
CST4,ENSG00000101441
GABRD,ENSG00000187730
DNAJC19P1,ENSG00000237141
GGTLC5P,ENSG00000276160
DNAJC12,ENSG00000108176
AL078596.1,ENSG00000279398
AC007849.1,ENSG00000242795
NR2E1,ENSG00000112333
MECOM,ENSG00000085276
AKR1C1,ENSG00000187134
CST2P1,ENSG00000232595
AC011352.3,ENSG00000251320
AL591074.2,ENSG00000286270
C5orf46,ENSG00000178776
AC010200.2,ENSG00000271177
RPL7P4,ENSG00000235342
PDP2,ENSG00000172840
LDHAL6FP,ENSG00000217783
AL390955.2,ENSG00000271040
TMEM242,ENSG00000215712
AC011352.1,ENSG00000248362
EEF1GP2,ENSG00000250346
NEU2,ENSG00000115488
MAP2K1P1,ENSG00000254013
ANKRD61,ENSG00000157999
EIF2AK1,ENSG00000086232
AC005154.2,ENSG00000244480
TAB1,ENSG00000100324
GGCT,ENSG00000006625
INPP5D,ENSG00000168918
KCTD15,ENSG00000153885
COL11A2,ENSG00000232541
USP16,ENSG00000156256
TMEM33,ENSG00000109133
AC005154.1,ENSG00000226874
GARS1,ENSG00000106105
APOM,ENSG00000235754
PRSS2,ENSG00000282049
ZBTB47,ENSG00000114853
WBP1LP1,ENSG00000282492
TRBD1,ENSG00000282253
TRBJ1-1,ENSG00000282078
TRBJ1-2,ENSG00000281989
TRBJ1-3,ENSG00000282500
TRBJ1-4,ENSG00000282273
FOSB,ENSG00000125740
TRBJ1-5,ENSG00000282215
TRBJ1-6,ENSG00000281957
RNF222,ENSG00000189051
TRBC1,ENSG00000281981
TRBJ2-1,ENSG00000282488
AL121895.1,ENSG00000232406
TRBJ2-2,ENSG00000282272
LINC00842,ENSG00000285294
GTF3AP5,ENSG00000225816
AL079305.1,ENSG00000279032
TRBJ2-2P,ENSG00000282589
AC011979.2,ENSG00000255463
LIN7C,ENSG00000148943
TRBJ2-3,ENSG00000282371
PLA2G2F,ENSG00000158786
AC015656.1,ENSG00000279036
AC006458.1,ENSG00000227489
AC006487.1,ENSG00000249906
LRRC37A9P,ENSG00000282486
AL391845.1,ENSG00000226969
GARS1-DT,ENSG00000196295
NGFR,ENSG00000064300
TRBJ2-4,ENSG00000282380
ZFR,ENSG00000056097
TRBJ2-5,ENSG00000282820
AL133551.1,ENSG00000272892
TRBJ2-6,ENSG00000282154
RPL12P8,ENSG00000219932
AC011979.1,ENSG00000239470
TRBJ2-7,ENSG00000282392
Z98257.1,ENSG00000227066
KIR3DL2,ENSG00000275566
AC097359.1,ENSG00000231449
AC097359.3,ENSG00000271653
CENPUP1,ENSG00000255075
AGMO,ENSG00000187546
S100PBP,ENSG00000116497
AC009185.1,ENSG00000253653
AC120057.2,ENSG00000262526
G2E3,ENSG00000092140
AL390955.1,ENSG00000213078
AC120057.3,ENSG00000279641
AL117344.1,ENSG00000218631
AC006487.2,ENSG00000250310
AL117344.2,ENSG00000286482
ELP5,ENSG00000170291
ZNF70P1,ENSG00000225696
NXPH3,ENSG00000182575
BAG6,ENSG00000233348
AC007342.6,ENSG00000279344
KIR2DL1,ENSG00000275196
EEF1DP5,ENSG00000213130
TRBC2,ENSG00000276849
GATAD2A,ENSG00000167491
CPHXL,ENSG00000283755
SNX3,ENSG00000112335
AL080315.2,ENSG00000220110
KIR3DP1,ENSG00000276912
KARS1,ENSG00000065427
TRBV30,ENSG00000282297
AL355355.2,ENSG00000234175
AL121956.5,ENSG00000280991
GNG5P1,ENSG00000213536
AL355355.1,ENSG00000228330
AL121956.1,ENSG00000233365
AL121956.4,ENSG00000280850
ANKRD54,ENSG00000100124
GOLGA4,ENSG00000144674
LYSMD2,ENSG00000140280
MEOX2,ENSG00000106511
PRR18,ENSG00000176381
AC005154.5,ENSG00000281039
AC005154.3,ENSG00000263683
AC005154.4,ENSG00000264520
AL121956.6,ENSG00000287189
CST1,ENSG00000170373
TMEM235,ENSG00000204278
AC005550.2,ENSG00000237070
SRMP2,ENSG00000258485
AP005329.3,ENSG00000272688
AL160236.1,ENSG00000258656
AP005329.2,ENSG00000265399
NME2,ENSG00000243678
Z98742.2,ENSG00000233511
TRMT5,ENSG00000126814
MYOM1,ENSG00000101605
YARS1,ENSG00000134684
DDX52,ENSG00000277594
PPP1R13L,ENSG00000104881
AL160236.2,ENSG00000258892
AC145207.8,ENSG00000264769
TMOD2,ENSG00000128872
SLC38A6,ENSG00000139974
FCHSD1,ENSG00000197948
AC092067.1,ENSG00000267234
HTATSF1P1,ENSG00000234251
AL132780.2,ENSG00000258457
TOMM20P3,ENSG00000263935
DPP10-AS2,ENSG00000235717
DPP10,ENSG00000175497
THA1P,ENSG00000267676
AC087645.3,ENSG00000279886
C14orf93,ENSG00000100802
AC087645.4,ENSG00000283914
AC008556.1,ENSG00000277013
MTCL1,ENSG00000168502
AC016587.1,ENSG00000287526
RPS4XP23,ENSG00000239253
ALKBH6,ENSG00000239382
RPS4XP20,ENSG00000249987
SFT2D1,ENSG00000198818
PLCXD1,ENSG00000182378
VPS52,ENSG00000236014
SCAP,ENSG00000114650
MRPL57P8,ENSG00000282625
PPP2R3C,ENSG00000092020
HNRNPA1P49,ENSG00000233231
LINC01993,ENSG00000204277
AC087645.2,ENSG00000267737
SOCS3,ENSG00000184557
AC026770.1,ENSG00000259377
AF129075.3,ENSG00000273254
AC061992.2,ENSG00000266970
AP000553.8,ENSG00000286127
AL022069.3,ENSG00000286760
AP000864.2,ENSG00000272788
BTBD7P1,ENSG00000203414
RPS4XP21,ENSG00000186008
GACAT2,ENSG00000265962
RPL36AP36,ENSG00000237540
CHCHD2P3,ENSG00000270849
LINC02587,ENSG00000229108
AC005550.1,ENSG00000225974
PRKCQ-AS1,ENSG00000237943
MDC1-AS1,ENSG00000236766
MDC1,ENSG00000224587
MPC1,ENSG00000060762
NME1,ENSG00000239672
AL022311.1,ENSG00000279738
RELL2,ENSG00000164620
MFF-DT,ENSG00000236432
EIF3L,ENSG00000100129
ZCCHC8,ENSG00000033030
KPNA2P1,ENSG00000236530
CD3EAP,ENSG00000117877
MCM8-AS1,ENSG00000278719
AL035461.3,ENSG00000275632
AL035461.2,ENSG00000231961
AL627308.1,ENSG00000228729
AL022069.1,ENSG00000261420
AL451047.1,ENSG00000228625
AL022069.2,ENSG00000280057
AL353689.2,ENSG00000233706
AC025287.4,ENSG00000284484
AC025287.5,ENSG00000287194
DUXB,ENSG00000282757
AC105450.1,ENSG00000231482
MCM8,ENSG00000125885
AL627308.2,ENSG00000236636
AL353689.3,ENSG00000287532
ATP5PBP7,ENSG00000261424
AC114808.1,ENSG00000235403
TERF2IP,ENSG00000166848
SNTG2,ENSG00000172554
CDC42BPA,ENSG00000143776
LSM14A,ENSG00000257103
MIR7515HG,ENSG00000236172
SYF2P1,ENSG00000258350
G2E3-AS1,ENSG00000257636
Z97200.1,ENSG00000271811
ERCC1,ENSG00000012061
Z98742.4,ENSG00000286562
PRRX1,ENSG00000116132
Z98742.1,ENSG00000230248
GTPBP6,ENSG00000178605
ICAM5,ENSG00000105376
CLDN7,ENSG00000181885
AP002748.6,ENSG00000286688
DPP3,ENSG00000254986
COPDA1,ENSG00000282430
AC068448.2,ENSG00000279912
IGHGP,ENSG00000282094
AC139426.3,ENSG00000271078
ELAC2,ENSG00000006744
ELK2AP,ENSG00000282360
MAP2K3,ENSG00000034152
MRPS31P4,ENSG00000250299
CAPN2,ENSG00000162909
AL137058.2,ENSG00000273784
AC097517.1,ENSG00000286851
FAM230J,ENSG00000274044
AC037459.2,ENSG00000253200
CCAR2,ENSG00000158941
NME1-NME2,ENSG00000011052
HNRNPA1L2,ENSG00000139675
AC073626.1,ENSG00000224595
COMT,ENSG00000093010
AC003992.1,ENSG00000282859
AL513478.2,ENSG00000284611
AL928768.1,ENSG00000282474
AC139426.1,ENSG00000260211
AC114808.2,ENSG00000236665
HIPK3,ENSG00000110422
KIR2DL3,ENSG00000277317
SYNE4,ENSG00000181392
GABARAP,ENSG00000170296
AC139426.2,ENSG00000260642
ODAPH,ENSG00000174792
DNM1P31,ENSG00000261491
ANGPT1,ENSG00000154188
IGHA1,ENSG00000282633
AC117422.1,ENSG00000248607
KRTAP5-8,ENSG00000241233
AL132777.1,ENSG00000258445
ANO9,ENSG00000185101
KIR3DL3,ENSG00000276930
MNAT1,ENSG00000020426
AC011718.1,ENSG00000276874
KRTAP5-9,ENSG00000254997
AP000867.5,ENSG00000286948
KRTAP5-10,ENSG00000204572
RPS10P5,ENSG00000101278
FAM110A,ENSG00000125898
LAPTM5,ENSG00000162511
RPS18,ENSG00000227794
ZNF883,ENSG00000228623
AL132780.5,ENSG00000280129
AC093610.1,ENSG00000286776
RPSAP23,ENSG00000230391
MCM6,ENSG00000076003
DPP10-AS1,ENSG00000235026
VARS2,ENSG00000230985
HCG25,ENSG00000231573
MUPP,ENSG00000237906
AC099778.2,ENSG00000276925
ZFP37,ENSG00000136866
AL035079.1,ENSG00000220204
PARD6B,ENSG00000124171
AC026748.1,ENSG00000279908
AC002116.1,ENSG00000248101
AC016721.1,ENSG00000287451
DPP10-AS3,ENSG00000231538
AL137857.1,ENSG00000287510
H2AL1QP,ENSG00000249467
ZDHHC14,ENSG00000175048
AC006924.1,ENSG00000275314
AL139089.1,ENSG00000273723
AL592156.1,ENSG00000286475
BX842568.4,ENSG00000235510
AC087533.1,ENSG00000286837
CIR1P3,ENSG00000216708
MAFG-DT,ENSG00000265688
THAP1,ENSG00000131931
IGHEP1,ENSG00000281947
BX842568.2,ENSG00000223723
HMGB1P25,ENSG00000230886
RBM24,ENSG00000112183
KIR2DL4,ENSG00000276979
BX842568.3,ENSG00000231069
LILRP2,ENSG00000274826
RPL30P3,ENSG00000223640
AP000867.1,ENSG00000248903
KRTAP5-11,ENSG00000204571
AC245128.12,ENSG00000276974
AL121594.1,ENSG00000258790
LILRP1,ENSG00000278325
OR7E87P,ENSG00000184055
RASAL1,ENSG00000111344
UNC93B6,ENSG00000255562
AL049776.1,ENSG00000279434
IK,ENSG00000113141
SEPTIN7P1,ENSG00000259090
PGS1,ENSG00000087157
KRTAP5-14P,ENSG00000249387
CDKL2,ENSG00000138769
CUTA,ENSG00000112514
OR7E4P,ENSG00000255261
PSMA6,ENSG00000100902
SLC25A40,ENSG00000075303
EEF1A1P27,ENSG00000179460
THAP8,ENSG00000161277
AC100810.6,ENSG00000283576
AC002486.2,ENSG00000231525
AC100810.2,ENSG00000254265
TRIM27,ENSG00000204713
ADAM8,ENSG00000151651
ARHGEF16,ENSG00000130762
TCEA1P2,ENSG00000230409
AC097359.2,ENSG00000270194
AC013828.2,ENSG00000255088
AL356124.1,ENSG00000226149
RSL24D1P11,ENSG00000231544
LINC02545,ENSG00000254930
AC027779.1,ENSG00000254927
LINC02548,ENSG00000255411
AC002116.2,ENSG00000267698
ZSWIM3,ENSG00000132801
LINC01897,ENSG00000267209
AL137027.1,ENSG00000229607
CLIP3,ENSG00000105270
AL356124.2,ENSG00000233351
BMPR1AP1,ENSG00000219642
GU182338.1,ENSG00000277691
HMGN1P30,ENSG00000235028
ZSWIM1,ENSG00000168612
Z98742.3,ENSG00000238055
KIR2DP1,ENSG00000277375
LINC01988,ENSG00000283036
MGAT3,ENSG00000128268
AL391646.1,ENSG00000271608
AL356121.2,ENSG00000279498
AL353706.1,ENSG00000227072
AL139106.1,ENSG00000287044
AL136305.1,ENSG00000287559
AL356121.1,ENSG00000238079
LAMA2,ENSG00000196569
KIR3DL1,ENSG00000275786
AC084880.2,ENSG00000256311
TXNRD2,ENSG00000184470
C3orf86,ENSG00000225873
AFG1L,ENSG00000135537
SPATA25,ENSG00000149634
LINC00934,ENSG00000281196
MGAT3-AS1,ENSG00000227188
ZNF445,ENSG00000185219
CICP12,ENSG00000225270
SEPTIN14,ENSG00000154997
STRAP,ENSG00000023734
AC100812.1,ENSG00000272192
LINC01711,ENSG00000268941
TTC32,ENSG00000183891
AC092647.4,ENSG00000235738
AC092647.3,ENSG00000229762
PLA2G2C,ENSG00000187980
AC008878.2,ENSG00000268614
AC013400.1,ENSG00000271991
GRIP1,ENSG00000155974
DBF4,ENSG00000006634
MCOLN1,ENSG00000090674
DNAJC5B,ENSG00000147570
UBXN10,ENSG00000162543
UBXN10-AS1,ENSG00000225986
LINC01778,ENSG00000223382
NDUFA13,ENSG00000186010
AL513478.3,ENSG00000284658
AL591479.1,ENSG00000233765
AL035461.4,ENSG00000286235
RBPJP2,ENSG00000274181
RAB28P4,ENSG00000276894
CRLS1,ENSG00000088766
ATP5F1AP10,ENSG00000277297
PPP1R26P3,ENSG00000275060
SDR42E1P4,ENSG00000273849
MANEALP1,ENSG00000214070
SNHG9,ENSG00000255198
DNAH17-AS1,ENSG00000267432
FKBP4P8,ENSG00000276457
PLTP,ENSG00000100979
AC138230.1,ENSG00000255237
BIN1,ENSG00000136717
PTDSS2,ENSG00000174915
DNAH17,ENSG00000187775
KIR2DL5A,ENSG00000274143
AC084082.1,ENSG00000253190
SLC25A21-AS1,ENSG00000258708
RPL29P3,ENSG00000243730
AL133547.1,ENSG00000237553
AL132857.1,ENSG00000257520
INSL4,ENSG00000120211
RAVER1,ENSG00000161847
AC119424.1,ENSG00000243384
AL079304.1,ENSG00000258827
AL162464.2,ENSG00000258690
FAM3D,ENSG00000198643
RNF170,ENSG00000120925
NKX2-1,ENSG00000136352
LINC02683,ENSG00000254438
RLN2,ENSG00000107014
YJEFN3,ENSG00000250067
ACKR4P1,ENSG00000225415
ECT2L,ENSG00000203734
AC044849.1,ENSG00000272256
SARAF,ENSG00000133872
KIR3DS1,ENSG00000275434
RPL36AP26,ENSG00000235828
AC006041.2,ENSG00000286376
SERTAD4,ENSG00000082497
AC006041.1,ENSG00000229379
AL132857.2,ENSG00000283098
AL162464.1,ENSG00000258601
AL079303.1,ENSG00000258661
DPPA3P2,ENSG00000188831
MC5R,ENSG00000176136
FDX2,ENSG00000267673
PRKAR2A-AS1,ENSG00000224424
MAPK1,ENSG00000100030
MYH10,ENSG00000133026
SFTA3,ENSG00000229415
SERTAD4-AS1,ENSG00000203706
AC145207.1,ENSG00000235296
LAMP5,ENSG00000125869
PRKAR2A,ENSG00000114302
MYADML2,ENSG00000185105
HOOK3,ENSG00000168172
ST13P19,ENSG00000228110
AC145207.4,ENSG00000263585
AC093904.2,ENSG00000242136
AC093904.4,ENSG00000261104
AC093904.3,ENSG00000244310
PYCR1,ENSG00000183010
AC093904.1,ENSG00000240980
FAM107A,ENSG00000168309
AC100821.2,ENSG00000260955
KIR2DL1,ENSG00000278495
TMSB4XP6,ENSG00000230043
AC011511.4,ENSG00000267303
TSSK6,ENSG00000178093
PPP1R10,ENSG00000235291
BCAS4,ENSG00000124243
AC025575.1,ENSG00000257454
AC011511.1,ENSG00000167807
AC025575.2,ENSG00000258053
PHKBP2,ENSG00000258467
NKX2-8,ENSG00000136327
AL121834.1,ENSG00000220600
AC011448.1,ENSG00000258674
PRORP,ENSG00000100890
LINC01205,ENSG00000228980
LAMP5-AS1,ENSG00000225988
SLC25A21,ENSG00000183032
ICAM3,ENSG00000076662
PPM1N,ENSG00000213889
PPIAP15,ENSG00000244196
DIMT1P1,ENSG00000271249
H3P12,ENSG00000230618
AC078980.1,ENSG00000242029
AC110275.1,ENSG00000254673
AC105118.1,ENSG00000253931
FAM193B,ENSG00000146067
AL139128.1,ENSG00000234937
MSTO2P,ENSG00000203761
MAFA-AS1,ENSG00000254338
FNTA,ENSG00000168522
KIR2DS3,ENSG00000274739
MAFA,ENSG00000182759
AL391863.2,ENSG00000234361
AL035634.1,ENSG00000236324
SIRT1,ENSG00000096717
KIR2DS1,ENSG00000278120
AL391863.1,ENSG00000229502
GON4L,ENSG00000116580
AC023490.4,ENSG00000277017
HSPE1P26,ENSG00000220867
PHF1,ENSG00000112511
SNX9,ENSG00000130340
AP000867.3,ENSG00000255415
FAM230A,ENSG00000277870
AP000867.4,ENSG00000284625
RPS3AP41,ENSG00000239481
AL162588.1,ENSG00000285115
AL449105.1,ENSG00000284763
AL449105.3,ENSG00000284962
CR759747.2,ENSG00000285192
ITPR1-DT,ENSG00000231249
AL449105.4,ENSG00000285076
CRPPA,ENSG00000214960
GTF2H4,ENSG00000226384
SMARCA5-AS1,ENSG00000245112
AC139713.1,ENSG00000248924
NKX2-1-AS1,ENSG00000253563
SMARCA5,ENSG00000153147
PAX9,ENSG00000198807
AC002056.1,ENSG00000213683
AC016182.1,ENSG00000267770
AC100810.1,ENSG00000253982
